time,height,w,temperature,qv,vapour_pressure,cloud_mass,rain_mass,surface_rain_rate,liquid_water_path,cond_rate,n_droplets,activated_fraction,S,Sc,droplet_radius,dr_dt
15.0,1.216720653591168,0.1569181914556899,283.13450000000034,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0481840248316084,0.0022965756619699558,1e-06,0.0
15.5,1.297789400939307,0.16213749469627753,283.13400000000036,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048152156170392965,0.002296581745423397,1e-06,0.0
16.0,1.3814672442716225,0.16735568666463096,283.13350000000037,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04812028631642277,0.0022965878289036962,1e-06,0.0
16.5,1.4677536100695459,0.17257273159584674,283.1330000000004,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048088415269649784,0.0022965939124108556,1e-06,0.0
17.0,1.5566479069359873,0.17778859373288303,283.1325000000004,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04805654303002385,0.0022965999959448707,1e-06,0.0
17.5,1.6481495255993897,0.18300323732680474,283.1320000000004,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04802466959749658,0.0022966060795057445,1e-06,0.0
18.0,1.742257838917904,0.18821662663702862,283.1315000000004,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047992794972018346,0.002296612163093477,1e-06,0.0
18.5,1.838972201883688,0.19342872593156804,283.1310000000004,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04796091915354057,0.0022966182467080683,1e-06,0.0
19.0,1.9382919516273271,0.198639499487278,283.13050000000044,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047929042142013614,0.0022966243303495174,1e-06,0.0
19.5,2.040216407422377,0.20384891159010005,283.13000000000045,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04789716393738908,0.0022966304140178253,1e-06,0.0
20.0,2.1447448706900305,0.20905692653530691,283.12950000000046,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04786528453961715,0.0022966364977129936,1e-06,0.0
20.5,2.251876625003904,0.2142635086277473,283.1290000000005,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047833403948649066,0.00229664258143502,1e-06,0.0
21.0,2.3616109360949493,0.21946862218209054,283.1285000000005,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047801522164435534,0.0022966486651839067,1e-06,0.0
21.5,2.473947051856485,0.22467223152307106,283.1280000000005,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04776963918692778,0.002296654748959652,1e-06,0.0
22.0,2.5888842023493512,0.22987430098573317,283.1275000000005,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04773775501607616,0.0022966608327622574,1e-06,0.0
22.5,2.706421599807189,0.2350747949156753,283.1270000000005,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047705869651831906,0.0022966669165917233,1e-06,0.0
23.0,2.826558438641836,0.24027367766929417,283.12650000000053,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0476739830941457,0.002296673000448048,1e-06,0.0
23.5,2.949293895448851,0.24547091361402967,283.12600000000054,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0476420953429686,0.0022966790843312332,1e-06,0.0
24.0,3.0746271290131553,0.2506664671286085,283.12550000000056,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047610206398251295,0.002296685168241279,1e-06,0.0
24.5,3.2025572803147995,0.25586030260328857,283.12500000000057,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04757831625994483,0.0022966912521781855,1e-06,0.0
25.0,3.333083472534851,0.2610523844401032,283.1245000000006,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04754642492799988,0.0022966973361419523,1e-06,0.0
25.5,3.466204811061403,0.26624267705310467,283.1240000000006,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047514532402367485,0.002296703420132581,1e-06,0.0
26.0,3.6019203834957074,0.27143114486860875,283.1235000000006,0.00817,1166.8279987939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047482638682998506,0.0022967095041500703,1e-06,0.0
