t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
1874.5,238.53268879515127,32.82768173965331,0.005159520893719694,0.4105418885221121,50003000.0,99952.62362021639,2.3390315436592727e-05,0.00010556373171688434,1.0081972115075603e-09,1.3873686153887662e-08,0.0026803586316748495,0.0004516441050265356,3.4659602248037733e-07,1.7807162927500297e-07,3.4659602248037733e-07,1.7807162927500297e-07,0.5137728586746392,0.00136432343638438,-0.01863567656361562,1
1875.0,238.52337095686946,32.79754316201429,0.005160041649016478,0.41066741171636423,50003000.0,99952.73380103335,2.3390819115397046e-05,0.00010557066328805525,1.0073576086389686e-09,1.3863142341825731e-08,0.0026805317890962483,0.0004517335769762743,3.4632230016698564e-07,1.7795986166488572e-07,3.4632230016698564e-07,1.7795986166488572e-07,0.5138562015182941,0.0013633273615679107,-0.01863667263843209,1
1875.5,238.51405262055025,32.76742797555057,0.005160562940439983,0.41079294875550376,50003000.0,99952.84373159798,2.339132237472412e-05,0.00010557758959011952,1.006518654147646e-09,1.3852604128547958e-08,0.002680704809755602,0.00045182299202747926,3.4604876381823024e-07,1.7784811347838801e-07,3.4604876381823024e-07,1.7784811347838801e-07,0.5139394561507714,0.0013623318041227138,-0.018637668195877286,1
1876.0,238.5047337864523,32.737336166691065,0.00516108476800964,0.410918499634253,50003000.0,99952.95341246107,2.3391825214897897e-05,0.00010558451062587626,1.0056803475503463e-09,1.3842071513474582e-08,0.002680877693745832,0.00045191235019186813,3.4577541333574576e-07,1.7773638478119222e-07,3.4577541333574576e-07,1.7773638478119222e-07,0.5140226225645815,0.0013613367639893166,-0.018638663236010683,1
1876.5,238.4954144548343,32.70726772186791,0.005161607131741478,0.4110440643473333,50003000.0,99953.06284417231,2.339232763624208e-05,0.00010559142639812427,1.004842688363534e-09,1.383154449602355e-08,0.002681050441159814,0.0004520016514811882,3.455022486209572e-07,1.7762467563889005e-07,3.455022486209572e-07,1.7762467563889005e-07,0.51410570075264,0.0013603422411074702,-0.01863965775889253,1
1877.0,238.48609462595485,32.6772226275164,0.005162130031653598,0.4111696428894762,50003000.0,99953.17202728025,2.339282963908013e-05,0.00010559833690966208,1.0040056761044451e-09,1.3821023075610807e-08,0.002681223052090372,0.0004520908959072162,3.45229269575445e-07,1.7751298611698543e-07,3.45229269575445e-07,1.7751298611698543e-07,0.5141886907077341,0.0013593482354170641,-0.018640651764582936,1
1877.5,238.47677430007255,32.64720087007505,0.005162653467763324,0.4112952352553807,50003000.0,99953.28096233218,2.3393331223735276e-05,0.0001056052421632879,1.0031693102905327e-09,1.3810507251649219e-08,0.002681395526630282,0.00045218008348175775,3.4495647610075395e-07,1.7740131628088126e-07,3.4495647610075395e-07,1.7740131628088126e-07,0.514271592422768,0.0013583547468576141,-0.018641645253142387,1
1878.0,238.46745347744599,32.61720243598553,0.005163177440086985,0.4114208414397666,50003000.0,99953.38964987434,2.3393832390530497e-05,0.00010561214216179968,1.0023335904394294e-09,1.3799997023549943e-08,0.002681567864872271,0.00045226921421664826,3.446838680983814e-07,1.7728966619589667e-07,3.446838680983814e-07,1.7728966619589667e-07,0.5143544058908315,0.0013573617753682833,-0.018642638224631716,1
1878.5,238.45813215833368,32.58722731169276,0.005163701948641886,0.41154646143734763,50003000.0,99953.49809045177,2.339433313978853e-05,0.00010561903690799504,1.0014985160693226e-09,1.3789492390721667e-08,0.0026817400669090163,0.00045235828812375216,3.4441144546990545e-07,1.7717803592725747e-07,3.4441144546990545e-07,1.7717803592725747e-07,0.5144371311049801,0.0013563693208881703,-0.01864363067911183,1
1879.0,238.44881034299414,32.55727548364481,0.005164226993447865,0.411672095242839,50003000.0,99953.60628460838,2.3394833471831882e-05,0.00010562592640467132,1.0006640866992592e-09,1.3778993352570921e-08,0.0026819121328331462,0.00045244730521496336,3.4413920811709055e-07,1.7706642554009998e-07,3.4413920811709055e-07,1.7706642554009998e-07,0.5145197680580894,0.0013553773833565868,-0.018644622616643413,1
