t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
735.0,252.42364799241022,110.86574343535374,-0.06102900834364488,0.1516665260951535,0.0,98495.55594993754,5.107647415832685e-06,6.67354241811721e-05,0.0,3.1367606432360775e-08,0.0,0.00011244596001752815,0.0,1.58558696315318e-07,0.0,1.58558696315318e-07,158558.69631531803,0.0004471197466244888,0.0023954638916150396,1
736.0,252.42604345630184,110.8483712815728,-0.06137146643278362,0.15121939067567314,0.0,98494.66828626044,5.107647415832685e-06,6.676669109121708e-05,0.0,3.1266910044978345e-08,0.0,0.0001126030689564578,0.0,1.5819639869706837e-07,0.0,1.5819639869706837e-07,158196.39869706836,0.00044609810339053905,0.002406359915360854,1
737.0,252.4284498162172,110.83104589204754,-0.06171431012275103,0.15077167943696385,0.0,98493.77606568864,5.107647415832685e-06,6.679785731957974e-05,0.0,3.1166228362664094e-08,0.0,0.00011275980811855456,0.0,1.5783281399909282e-07,0.0,1.5783281399909282e-07,157832.81399909282,0.00044507283071982986,0.002417198568102117,1
738.0,252.43086701478532,110.8137673893184,-0.06205753295346121,0.1503234011262749,0.0,98492.87930214677,5.107647415832685e-06,6.68289228818049e-05,0.0,3.106556222516687e-08,0.0,0.0001129161762282052,0.0,1.574679501440954e-07,0.0,1.574679501440954e-07,157467.9501440954,0.00044404395095359834,0.0024279795469245545,1
739.0,252.43329499433224,110.79653589489926,-0.062401128457015766,0.14987456450241493,0.0,98491.9780096819,5.107647415832685e-06,6.685988779427945e-05,0.0,3.096491247454264e-08,0.0,0.00011307217201802076,0.0,1.5710181509505967e-07,0.0,1.5710181509505967e-07,157101.81509505966,0.00044301148654666574,0.002438702550509748,1
740.0,252.43573369688275,110.77935152927355,-0.06274509015794182,0.1494251783354506,0.0,98491.07220246375,5.107647415832685e-06,6.68907520742346e-05,0.0,3.0864279955144696e-08,0.0,0.00011322779422887756,0.0,1.5673441685504848e-07,0.0,1.5673441685504848e-07,156734.41685504848,0.00044197546006687305,0.0024493672791434467,1
741.0,252.4381830641619,110.76221441189033,-0.06308941157342707,0.14897525140635715,0.0,98490.16189478496,5.107647415832685e-06,6.692151573974821e-05,0.0,3.076366551360474e-08,0.0,0.00011338304160995816,0.0,1.5636576346695603e-07,0.0,1.5636576346695603e-07,156365.76346695604,0.00044093589419438146,0.0024599734347237013,1
742.0,252.44064303759663,110.74512466116036,-0.06343408621355036,0.14852479250669187,0.0,98489.24710106151,5.107647415832685e-06,6.695217880974703e-05,0.0,3.066306999881831e-08,0.0,0.00011353791291879195,0.0,1.5599586301328057e-07,0.0,1.5599586301328057e-07,155995.86301328058,0.000439892811721032,0.002470520720769014,1
743.0,252.4431135583174,110.72808239445234,-0.06377910758152608,0.14807381043829093,0.0,98488.32783583274,5.107647415832685e-06,6.698274130400896e-05,0.0,3.0562494261934256e-08,0.0,0.00011369240692129525,0.0,1.556247236159152e-07,0.0,1.556247236159152e-07,155624.72361591522,0.0004388462355497549,0.0024810088424265077,1
744.0,252.44559456715984,110.71108772808903,-0.06412446917393169,0.14762231401292084,0.0,98487.40411376179,5.107647415832685e-06,6.701320324316529e-05,0.0,3.0461939156335953e-08,0.0,0.0001138465223918119,0.0,1.5525235343589615e-07,0.0,1.5525235343589615e-07,155252.35343589616,0.0004377961886938604,0.0024914375064799257,1
745.0,252.44808600466632,110.69414077734343,-0.06447016448094417,0.14717031205195333,0.0,98486.47594963586,5.107647415832685e-06,6.704356464870292e-05,0.0,3.036140553762659e-08,0.0,0.00011400025811315279,0.0,1.5487876067316932e-07,0.0,1.5487876067316932e-07,154878.7606731693,0.00043674269427638,0.0025018064213576424,1
746.0,252.45058781108767,110.6772416564351,-0.06481618698657754,0.14671781338606713,0.0,98485.54335836638,5.107647415832685e-06,6.707382554296653e-05,0.0,3.026089426361941e-08,0.0,0.00011415361287663547,0.0,1.5450395356638087e-07,0.0,1.5450395356638087e-07,154503.95356638086,0.000435685775529476,0.002512115297140696,1
747.0,252.45309992638482,110.66039047852631,-0.06516253016891436,0.14626482685488823,0.0,98484.60635498932,5.107647415832685e-06,6.710398594916085e-05,0.0,3.0160406194316515e-08,0.0,0.00011430658548212377,0.0,1.541279403926077e-07,0.0,1.541279403926077e-07,154127.9403926077,0.0004346254557936818,0.0025223638455706236,1
