t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
101.0,272.19283153671995,575.7064749999304,0.010360692072870133,0.019950346927658055,50003000.0,0.0,4.732870242240257e-06,5e-06,1.2381177169061276e-07,0.0,2.220539301471218e-05,0.0,1.7426776413818547e-06,0.0,0.004335019008412574,-0.005664980991587426,0
102.0,272.18716655572837,575.4703035470674,0.010374194470446576,0.020020580617242434,50003000.0,0.0,4.853566830683089e-06,5e-06,1.206965884428319e-07,0.0,2.3947915244983425e-05,0.0,1.786581974383231e-06,0.0,0.004444233767122466,-0.005555766232877534,0
103.0,272.1816107894955,575.2293469370952,0.010370221050525952,0.020072084368927667,50003000.0,0.0,4.971184975079426e-06,5e-06,1.1761814439633686e-07,0.0,2.5731460693178218e-05,0.0,1.8264176496211836e-06,0.0,0.00454332748661986,-0.005456672513380141,0
104.0,272.1761541169821,574.9840825288637,0.010350367599453585,0.02010656744985114,50003000.0,0.0,5.085769870925154e-06,5e-06,1.1458489584572847e-07,0.0,2.755210497220834e-05,0.0,1.8622874168685713e-06,0.0,0.004632555763354655,-0.0053674442366453455,0
105.0,272.17078667274546,574.7349717529798,0.010316191277163966,0.02012569803549692,50003000.0,0.0,5.1973740044266815e-06,5e-06,1.1160413350152739e-07,0.0,2.9406042475314186e-05,0.0,1.8943234914620505e-06,0.0,0.00471224749119913,-0.00528775250880087,0
106.0,272.16549892023664,574.4824571978571,0.010269198756916764,0.020131090460003463,50003000.0,0.0,5.306056083402298e-06,5e-06,1.0868207897561648e-07,0.0,3.1289612058663244e-05,0.0,1.9226823286961155e-06,0.0,0.004782791862428148,-0.0052172081375718524,0
107.0,272.16028171209905,574.2269602920375,0.010210836440566274,0.0201242946927596,50003000.0,0.0,5.411880056059517e-06,5e-06,1.0582397265721874e-07,0.0,3.319931772847752e-05,0.0,1.947539665593479e-06,0.0,0.004844626033814624,-0.005155373966185376,0
108.0,272.15512633813285,573.968879542826,0.010142482646579534,0.020106787931588228,50003000.0,0.0,5.514914211097059e-06,5e-06,1.0303415503754251e-07,0.0,3.5131844645638614e-05,0.0,1.969085894766904e-06,0.0,0.004898223618823144,-0.005101776381176856,0
109.0,272.15002456175165,573.708589285729,0.010065441641283106,0.020079968174055864,50003000.0,0.0,5.615230353936668e-06,5e-06,1.0031614283960884e-07,0.0,3.708407081125335e-05,0.0,1.9875218166078206e-06,0.0,0.0049440841209149764,-0.005055915879085024,0
110.0,272.14496864587255,573.4464388956346,0.009980939364659878,0.020045149607737744,50003000.0,0.0,5.712903054759812e-06,5e-06,9.76727008231435e-08,0.0,3.905307483023825e-05,0.0,2.003054799401668e-06,0.0,0.004982723381596189,-0.005017276618403811,0
111.0,272.13995136925416,573.1827524088769,0.009890120689613658,0.020003559646860004,50003000.0,0.0,5.808008964560504e-06,5e-06,9.510590980069219e-08,0.0,4.1036140168567066e-05,0.0,2.0158953623803304e-06,0.0,0.005014665080548086,-0.004985334919451914,0
