t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,ice_active
686.0,266.2900000000062,366.59859340356127,0.0009341701895730914,0.11214907798841445,500003000.0,0.0,9.174326102141254e-06,5e-06,4.101734269726098e-09,0.0,0.0016172744990239727,0.0,2.169193735543956e-06,0.0,0
687.0,266.2800000000062,366.3184312616264,0.0009336808521820394,0.11214853428020222,500003000.0,0.0,9.178421507629718e-06,5e-06,4.095405488463013e-09,0.0,0.0016194413127711906,0.0,2.1677808657143374e-06,0.0,0
688.0,266.27000000000623,366.0384626463317,0.000933192688971296,0.11214799187663482,500003000.0,0.0,9.182510601164456e-06,5e-06,4.0890935347384386e-09,0.0,0.0016216067170185906,0.0,2.166368816914275e-06,0.0,0
689.0,266.26000000000624,365.758687437303,0.000932705695614322,0.11214745077290478,500003000.0,0.0,9.186593399501242e-06,5e-06,4.082798336785247e-09,0.0,0.0016237707125775086,0.0,2.1649575886286576e-06,0.0,0
690.0,266.25000000000625,365.47910551424235,0.0009322198678163307,0.11214691096424034,500003000.0,0.0,9.19066991932454e-06,5e-06,4.0765198232983475e-09,0.0,0.0016259333002588304,0.0,2.1635471803626116e-06,0.0,0
691.0,266.24000000000626,365.19971675692864,0.0009317352013014091,0.11214637244589021,500003000.0,0.0,9.194740177247915e-06,5e-06,4.070257923375743e-09,0.0,0.0016280944808729834,0.0,2.1621375916119823e-06,0.0,0
692.0,266.23000000000627,364.9205210452167,0.0009312516918211777,0.11214583521313459,500003000.0,0.0,9.19880418981447e-06,5e-06,4.064012566553931e-09,0.0,0.0016302542552299468,0.0,2.160728821883799e-06,0.0,0
693.0,266.2200000000063,364.64151825903684,0.0009307693351494617,0.11214529926127725,500003000.0,0.0,9.202861973497251e-06,5e-06,4.057783682782116e-09,0.0,0.0016324126241392507,0.0,2.1593208706842823e-06,0.0,0
694.0,266.2100000000063,364.3627082783971,0.0009302881270767394,0.1121447645856406,500003000.0,0.0,9.206913544699647e-06,5e-06,4.051571202395636e-09,0.0,0.0016345695884099622,0.0,2.1579137375063308e-06,0.0,0
695.0,266.2000000000063,364.08409098337967,0.0009298080634265737,0.11214423118158501,500003000.0,0.0,9.210958919755832e-06,5e-06,4.045375056185158e-09,0.0,0.001636725148850712,0.0,2.1565074218680137e-06,0.0,0
696.0,266.1900000000063,363.8056662541437,0.0009293291400351844,0.11214369904448351,500003000.0,0.0,9.214998114931138e-06,5e-06,4.0391951753052805e-09,0.0,0.001638879306269669,0.0,2.1551019232655306e-06,0.0,0
697.0,266.1800000000063,363.5274339709233,0.0009288513527678788,0.11214316816974201,500003000.0,0.0,9.219031146422482e-06,5e-06,4.033031491343718e-09,0.0,0.001641032061474559,0.0,2.1536972412116954e-06,0.0,0
698.0,266.1700000000063,363.24939401402906,0.0009283746975063956,0.11214263855278483,500003000.0,0.0,9.223058030358745e-06,5e-06,4.026883936263929e-09,0.0,0.0016431834152726514,0.0,2.1522933752069326e-06,0.0,0
699.0,266.16000000000633,362.9715462638467,0.0009278991701584527,0.11214211018906495,500003000.0,0.0,9.227078782801189e-06,5e-06,4.020752442444263e-09,0.0,0.0016453333684707705,0.0,2.1508903247617707e-06,0.0,0
700.0,266.15000000000634,362.693890600836,0.0009274247666570812,0.1121415830740633,500003000.0,0.0,9.231093419743861e-06,5e-06,4.014636942672689e-09,0.0,0.0016474819218753015,0.0,2.149488089395647e-06,0.0,0
701.0,266.14000000000635,362.4164269055335,0.0009269514829477465,0.11214105720327527,500003000.0,0.0,9.23510195711395e-06,5e-06,4.0085373700887606e-09,0.0,0.0016496290762921713,0.0,2.1480866686073922e-06,0.0,0
702.0,266.13000000000636,362.13915505854993,0.0009264793150050021,0.11214053257222778,500003000.0,0.0,9.239104410772204e-06,5e-06,4.002453658253482e-09,0.0,0.0016517748325268653,0.0,2.1466860619141843e-06,0.0,0
703.0,266.12000000000637,361.8620749405712,0.0009260082588213869,0.11214000917646838,500003000.0,0.0,9.243100796513303e-06,5e-06,3.996385741098999e-09,0.0,0.0016539191913844216,0.0,2.1452862688261533e-06,0.0,0
704.0,266.1100000000064,361.5851864323588,0.0009255383104089798,0.11213948701156573,500003000.0,0.0,9.247091130066236e-06,5e-06,3.990333552933146e-09,0.0,0.001656062153669427,0.0,2.1438872888503186e-06,0.0,0
705.0,266.1000000000064,361.3084894147476,0.0009250694658085035,0.11213896607312046,500003000.0,0.0,9.251075427094712e-06,5e-06,3.984297028476483e-09,0.0,0.001658203720186035,0.0,2.142489121512023e-06,0.0,0
706.0,266.0900000000064,361.03198376864776,0.0009246017210742252,0.11213844635674919,500003000.0,0.0,9.255053703197507e-06,5e-06,3.978276102794987e-09,0.0,0.0016603438917379494,0.0,2.1410917663202734e-06,0.0,0
707.0,266.0800000000064,360.7556693750441,0.000924135072282839,0.11213792785809185,500003000.0,0.0,9.259025973908843e-06,5e-06,3.972270711336228e-09,0.0,0.0016624826691284276,0.0,2.1396952227886515e-06,0.0,0
708.0,266.0700000000064,360.4795461149956,0.000923669515532799,0.11213741057281434,500003000.0,0.0,9.262992254698768e-06,5e-06,3.966280789924326e-09,0.0,0.0016646200531602864,0.0,2.1382994904340976e-06,0.0,0
709.0,266.0600000000064,360.20361386963594,0.0009232050469425435,0.1121368944966028,500003000.0,0.0,9.266952560973517e-06,5e-06,3.960306274750184e-09,0.0,0.0016667560446358962,0.0,2.136904568773114e-06,0.0,0
710.0,266.05000000000643,359.9278725201716,0.0009227416626549356,0.1121363796251722,500003000.0,0.0,9.270906908075906e-06,5e-06,3.954347102388408e-09,0.0,0.0016688906443571977,0.0,2.135510457332372e-06,0.0,0
711.0,266.04000000000644,359.6523219478839,0.0009222793588268274,0.11213586595425196,500003000.0,0.0,9.274855311285657e-06,5e-06,3.948403209750459e-09,0.0,0.001671023853125682,0.0,2.1341171556248597e-06,0.0,0
712.0,266.03000000000645,359.3769620341293,0.0009218181316332785,0.11213535347959258,500003000.0,0.0,9.278797785819758e-06,5e-06,3.9424745341007835e-09,0.0,0.0016731556717423902,0.0,2.132724663159977e-06,0.0,0
713.0,266.02000000000646,359.10179266033646,0.0009213579772795466,0.11213484219697722,500003000.0,0.0,9.282734346832865e-06,5e-06,3.936561013106002e-09,0.0,0.0016752861010079355,0.0,2.131332979471596e-06,0.0,0
714.0,266.01000000000647,358.8268137080077,0.0009208988919851002,0.11213433210220569,500003000.0,0.0,9.286665009417629e-06,5e-06,3.930662584764414e-09,0.0,0.001677415141722493,0.0,2.129942104081357e-06,0.0,0
715.0,266.0000000000065,358.55202505871995,0.0009204408719853951,0.11213382319109488,500003000.0,0.0,9.29058978860504e-06,5e-06,3.924779187411699e-09,0.0,0.0016795427946857898,0.0,2.1285520365031044e-06,0.0,0
716.0,265.9900000000065,358.2774265941227,0.0009199839135423105,0.11213331545949123,500003000.0,0.0,9.294508699364804e-06,5e-06,3.91891075976343e-09,0.0,0.0016816690606971233,0.0,2.1271627762673264e-06,0.0,0
717.0,265.9800000000065,358.0030181959395,0.0009195280129310479,0.11213280890325672,500003000.0,0.0,9.298421756605661e-06,5e-06,3.913057240857216e-09,0.0,0.001683793940555345,0.0,2.125774322891156e-06,0.0,0
718.0,265.9700000000065,357.72879974596646,0.0009190731664519003,0.11213230351827996,500003000.0,0.0,9.302328975175761e-06,5e-06,3.907218570100872e-09,0.0,0.0016859174350588753,0.0,2.1243866759058822e-06,0.0,0
719.0,265.9600000000065,357.454771126074,0.0009186193704171508,0.11213179930046335,500003000.0,0.0,9.306230369862977e-06,5e-06,3.901394687214735e-09,0.0,0.0016880395450056904,0.0,2.12299983482696e-06,0.0,0
720.0,265.9500000000065,357.18093221820436,0.0009181666211666162,0.11213129624574081,500003000.0,0.0,9.310125955395272e-06,5e-06,3.89558553229581e-09,0.0,0.0016901602711933367,0.0,2.1216137991902346e-06,0.0,0
721.0,265.94000000000653,356.9072829043733,0.0009177149150529917,0.1121307943500589,500003000.0,0.0,9.314015746441026e-06,5e-06,3.88979104575357e-09,0.0,0.001692279614418923,0.0,2.120228568518357e-06,0.0,0
722.0,265.93000000000654,356.6338230666684,0.0009172642484527316,0.11213029360939175,500003000.0,0.0,9.31789975760938e-06,5e-06,3.884011168354247e-09,0.0,0.0016943975754791299,0.0,2.11884414234622e-06,0.0,0
723.0,265.92000000000655,356.3605525475697,0.0009168146177500613,0.11212979401972234,500003000.0,1.0010358909937642,9.321778003450532e-06,5.825893654430854e-06,3.87824584115124e-09,8.258936544308532e-07,0.0016965141551701845,7.603179649096814e-13,2.117460520184301e-06,3.2335388516289246e-13,1
724.0,265.91000000000656,356.0874712972989,0.0009163659079054476,0.11212929545322825,500003000.0,1.005044998750003,9.325650497985114e-06,6.534309458408793e-06,3.872494534582049e-09,7.084158039779389e-07,0.0016986293540305192,1.0770665711323844e-12,2.1160774439868967e-06,3.503098464113675e-13,1
725.0,265.90000000000657,355.81457917569645,0.0009159183061948628,0.11212879811799437,500003000.0,1.0090661112992387,9.32951725598281e-06,7.165568622621145e-06,3.866757997695555e-09,6.312591642123521e-07,0.0017007431730387858,1.4260328971540776e-12,2.1146953543035357e-06,3.7688411717457516e-13,1
726.0,265.8900000000066,355.54187606061924,0.0009154717460539974,0.11212830194006007,500003000.0,1.0130992321529853,9.33337829188848e-06,7.740893660692617e-06,3.861035905669249e-09,5.753250380714716e-07,0.0017028556130277291,1.8050250587918077e-12,2.1133141050710055e-06,4.024636519460102e-13,1
727.0,265.8800000000066,355.2693618336013,0.0009150262112525009,0.11212780690139157,500003000.0,1.017144364542658,9.337233620035652e-06,8.273160380378491e-06,3.855328147171844e-09,5.322667196858743e-07,0.001704966674800359,2.212355287576235e-12,2.111933666490839e-06,4.270060185793336e-13,1
728.0,265.8700000000066,354.9970363769678,0.0009145816957019104,0.11212731299522449,500003000.0,1.0212015114177686,9.341083254689695e-06,8.77090364230589e-06,3.849634654041744e-09,4.977432619273978e-07,0.0017070763591533148,2.6466859591616388e-12,2.1105540321544805e-06,4.5059328764814195e-13,1
729.0,265.8600000000066,354.72489957326184,0.0009141381953443606,0.11212682021704912,500003000.0,1.0252706754441223,9.344927210056642e-06,9.24013697132035e-06,3.843955366947462e-09,4.6923332901446063e-07,0.0017091846668815139,3.106931713099266e-12,2.109175200303251e-06,4.73329318152905e-13,1
730.0,265.8500000000066,354.45295130512676,0.0009136957065567497,0.11212632856284088,500003000.0,1.0293518590020232,9.348765500285279e-06,9.68529179209152e-06,3.8382902286363534e-09,4.4515482077117014e-07,0.0017112915987791157,3.592195184465365e-12,2.1077971701421733e-06,4.953128014650412e-13,1
731.0,265.8400000000066,354.18119145528715,0.0009132542258052379,0.11212583802867226,500003000.0,1.0334450641844837,9.352598139467753e-06,1.0109748125567194e-05,3.832639182473488e-09,4.244563334756737e-07,0.0017133971556396854,4.101723183940189e-12,2.1064199410422857e-06,5.166307890058563e-13,1
732.0,265.83000000000663,353.9096199065416,0.0009128137496039468,0.11212534861067103,500003000.0,1.037550292795441,9.356425141640018e-06,1.0516155489984912e-05,3.8270021722651246e-09,4.064073644177193e-07,0.0017155013382562647,4.6348757785595364e-12,2.1050435124455085e-06,5.373582536018422e-13,1
733.0,265.82000000000664,353.6382365417621,0.0009123742744909791,0.11212486030499003,500003000.0,1.041667546347979,9.360246520782175e-06,1.0906637493138998e-05,3.821379142155843e-09,3.904820031540866e-07,0.0017176041474213884,5.191103818170039e-12,2.103667883809534e-06,5.575593629406873e-13,1
734.0,265.81000000000665,353.3670412438947,0.0009119357970239772,0.11212437310780432,500003000.0,1.0457968260625559,9.364062290818783e-06,1.1282927945358613e-05,3.81577003660812e-09,3.7629045221961504e-07,0.0017197055839270885,5.769932179460539e-12,2.1022930545978504e-06,5.772890865563462e-13,1
735.0,265.80000000000666,353.09603389595696,0.0009114983137876731,0.11212388701531961,500003000.0,1.0499381328652402,9.367872465619214e-06,1.1646464643492898e-05,3.810174800432117e-09,3.635366981342846e-07,0.0017218056485649189,6.370946996365725e-12,2.1009190242974e-06,5.965947021548812e-13,1
736.0,265.79000000000667,352.8252143810401,0.0009110618213810096,0.1121234020237567,500003000.0,1.0540914673859514,9.371677058997945e-06,1.1998455915945495e-05,3.804593378730015e-09,3.5199127245259826e-07,0.0017239043421259492,6.9937857422321636e-12,2.0995457923891363e-06,6.155170865104977e-13,1
737.0,265.7800000000067,352.55458258230726,0.0009106263164269102,0.11212291812936326,500003000.0,1.0582568299567088,9.37547608471488e-06,1.2339929035482017e-05,3.7990257169351455e-09,3.414731195365205e-07,0.0017260016654007796,7.638129398492602e-12,2.0981733583708016e-06,6.340917842300205e-13,1
738.0,265.7700000000067,352.284138382993,0.0009101917955687266,0.11212243532840982,500003000.0,1.062434220609888,9.379269556475676e-06,1.2671766207660442e-05,3.7934717607953765e-09,3.3183717217842595e-07,0.0017280976191795508,8.303696180433139e-12,2.0968017217489865e-06,6.523498809845389e-13,1
739.0,265.7600000000067,352.0138816664044,0.0009097582554637995,0.11212195361718202,500003000.0,1.0666236390764823,9.38305748793202e-06,1.2994731830350365e-05,3.787931456344596e-09,3.229656226899225e-07,0.0017301922042519378,8.99023644545481e-12,2.095430882024537e-06,6.703187144549938e-13,1
740.0,265.7500000000067,351.7438123159194,0.0009093256927938942,0.11212147299199304,500003000.0,1.0708250847843752,9.386839892681965e-06,1.3309493485163419e-05,3.782404749944526e-09,3.14761654813054e-07,0.0017322854214071686,9.697528513411851e-12,2.094060838716851e-06,6.880224538704476e-13,1
741.0,265.7400000000067,351.4739302149881,0.0009088941042521004,0.11212099344916893,500003000.0,1.075038556856618,9.390616784270193e-06,1.3616638340333762e-05,3.776891588228523e-09,3.071448551703435e-07,0.001734377271434012,1.0425375200289202e-11,2.0926915913339376e-06,7.054825741764166e-13,1
742.0,265.7300000000067,351.20423524713095,0.0009084634865565988,0.11212051498506281,500003000.0,1.0792640541097172,9.39438817618835e-06,1.3916686136577404e-05,3.7713919181572195e-09,3.000477962436406e-07,0.001736467755120799,1.1173600916795348e-11,2.0913231394043765e-06,7.227182459145891e-13,1
743.0,265.72000000000673,350.9347272959408,0.00090803383643423,0.11212003759603784,500003000.0,1.0835015750519277,9.398154081875299e-06,1.4210099589096826e-05,3.765905686948624e-09,2.934134525194227e-07,0.001738556873255404,1.1942049219402933e-11,2.0899554824397113e-06,7.397466575766479e-13,1
744.0,265.71000000000674,350.6654062450793,0.0009076051506411442,0.11211956127848999,500003000.0,1.0877511178815578,9.401914514717462e-06,1.4497292808642645e-05,3.760432842162243e-09,2.871932195458195e-07,0.0017406446266252766,1.2730580727488845e-11,2.0885886199822445e-06,7.565832836671112e-13,1
745.0,265.70000000000675,350.39627197828116,0.0009071774259357124,0.11211908602881748,500003000.0,1.0920126804852808,9.405669488049046e-06,1.4778638184808066e-05,3.754973331585141e-09,2.8134537616542106e-07,0.0017427310160174083,1.3539071339480461e-11,2.0872225515429e-06,7.732421089080352e-13,1
746.0,265.69000000000676,350.1273243793506,0.0009067506591045049,0.11211861184344962,500003000.0,1.096286260436455,9.409419015152385e-06,1.5054472061973543e-05,3.7495271033380934e-09,2.7583387716547793e-07,0.0017448160422183648,1.436741069530468e-11,2.085857276661277e-06,7.897358168258051e-13,1
747.0,265.68000000000677,349.858563332163,0.0009063248469447505,0.11211813871882748,500003000.0,1.1005718549934551,9.413163109258186e-06,1.5325099457454618e-05,3.744094105801336e-09,2.706273954810751e-07,0.0017468997060142695,1.521550084332203e-11,2.084492794865492e-06,8.060759492491282e-13,1
748.0,265.6700000000068,349.5899887206643,0.0009058999862709971,0.11211766665141232,500003000.0,1.1048694610980114,9.416901783545826e-06,1.5590798012573724e-05,3.738674287640643e-09,2.6569855511910644e-07,0.0017489820081908114,1.608325507825897e-11,2.083129105687755e-06,8.22273041917244e-13,1
749.0,265.6600000000068,349.3216004288691,0.0009054760739208856,0.11211719563768985,500003000.0,1.1091790753735578,9.420635051143656e-06,1.5851821324005166e-05,3.733267597829575e-09,2.610233114314418e-07,0.0017510629495332598,1.6970596923093357e-11,2.081766208677873e-06,8.383367403578907e-13,1
750.0,265.6500000000068,349.0533983408643,0.0009050531067349432,0.11211672567414999,500003000.0,1.1135006941235923,9.42436292512922e-06,1.6108401770378653e-05,3.727873985564622e-09,2.565804463734877e-07,0.0017531425308264365,1.7877459232877642e-11,2.0804041033569975e-06,8.542758993813729e-13,1
