t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
1962.0,256.88596483307504,172.60579266857317,0.0006105820877235442,0.1745028094620846,500003000.0,482.4869708754076,1.0677510421048282e-05,0.00010724790735382731,1.2509247401331623e-09,3.246314269805133e-08,0.0025495951908604624,2.2861778659486243e-06,8.960941949402748e-07,2.0760270328790184e-09,8.960941949402748e-07,2.0760270328790184e-09,0.0023167509002972216,0.002234944226827727,-0.007765055773172273,1
1962.5,256.8820823051885,172.5499555134708,0.0006105869689617804,0.1745477936190478,500003000.0,482.50336678266535,1.0678135676908912e-05,0.0001072641356942445,1.2505117212607259e-09,3.245668083439833e-08,0.0025500431162545295,2.287293554225247e-06,8.959032465261639e-07,2.0763125452018766e-09,8.959032465261639e-07,2.0763125452018766e-09,0.0023175633677550438,0.0022344700358890666,-0.007765529964110934,1
1963.0,256.8781995402064,172.49413110909046,0.0006105918678850192,0.17459278218404023,500003000.0,482.51974889590167,1.0678760726335615e-05,0.00010728036080381775,1.250098853406858e-09,3.2450219146474254e-08,0.002550490946195379,2.2884093550166274e-06,8.957123085266921e-07,2.0765977438199125e-09,8.957123085266921e-07,2.0765977438199125e-09,0.002318375804431638,0.002233995869972852,-0.007766004130027149,1
1963.5,256.8743165381414,172.4383194544765,0.0006105967844845232,0.17463777515717904,500003000.0,482.5361172246644,1.0679385569403854e-05,0.00010729658268263495,1.2496861364761848e-09,3.244375763440386e-08,0.002550938680688212,2.2895252681554916e-06,8.955213809463182e-07,2.076882628711212e-09,8.955213809463182e-07,2.076882628711212e-09,0.002319188210242952,0.002233521729090112,-0.0077664782709098885,1
1964.0,256.8704332990059,172.3825205486731,0.0006106017187495561,0.17468277253857176,500003000.0,482.55247177849725,1.0680010206189038e-05,0.00010731280133078411,1.249273570369327e-09,3.2437296298310786e-08,0.002551386319738227,2.2906412934745836e-06,8.953304637865668e-07,2.077167199853902e-09,8.953304637865668e-07,2.077167199853902e-09,0.0023200005851124975,0.00223304761324458,-0.00776695238675542,1
1964.5,256.86654982281254,172.32673439072363,0.0006106066706776144,0.17472777432833644,500003000.0,482.56881256694066,1.0680634636766539e-05,0.00010732901674835328,1.2488611550038264e-09,3.243083513832078e-08,0.0025518338633506335,2.2917574308066737e-06,8.951395570610254e-07,2.0774514572263567e-09,8.951395570610254e-07,2.0774514572263567e-09,0.0023208129289327174,0.002232573522469993,-0.007767426477530008,1
1965.0,256.86266610957375,172.27096097967075,0.0006106116402643704,0.17477278052658565,500003000.0,482.585139599531,1.0681258861211687e-05,0.00010734522893543056,1.2484488902935562e-09,3.2424374154558955e-08,0.0025522813115306446,2.2928736799845454e-06,8.949486607805935e-07,2.0777354008070202e-09,8.949486607805935e-07,2.0777354008070202e-09,0.002321625241602967,0.002232099456793404,-0.007767900543206596,1
1965.5,256.85878215930217,172.2152003145573,0.0006106166274960699,0.17481779113341323,500003000.0,482.6014528858007,1.0681882879599754e-05,0.00010736143789210413,1.2480367761332012e-09,3.241791334714774e-08,0.0025527286642834713,2.2939900408410023e-06,8.947577749423511e-07,2.0780190305742758e-09,8.947577749423511e-07,2.0780190305742758e-09,0.002322437523058281,0.0022316254162074874,-0.007768374583792512,1
1966.0,256.8548979720103,172.15945239442502,0.0006106216323731426,0.17486280614895328,500003000.0,482.6177524352787,1.0682506692005977e-05,0.00010737764361846224,1.247624812446512e-09,3.2411452716216554e-08,0.0025531759216143334,2.295106513208868e-06,8.945668995641529e-07,2.0783023465070666e-09,8.945668995641529e-07,2.0783023465070666e-09,0.0023232497731803235,0.0022311514007566004,-0.0077688485992434,1
1966.5,256.8510135477107,172.1037172183152,0.0006106266548885773,0.1749078255733004,500003000.0,482.63403825749,1.0683130298505547e-05,0.00010739384611459318,1.2472129991420987e-09,3.2404992261888613e-08,0.0025536230835284555,2.296223096920985e-06,8.943760346529387e-07,2.078585348584048e-09,8.943760346529387e-07,2.078585348584048e-09,0.002324061991878636,0.0022306774104579445,-0.007769322589542056,1
